date,exdate,cp_flag,delta,IV,time_to_maturity,Close,Log_return,ttm_days,RV,VRP
2020-04-01,2020-05-01,0,0.498214,1.052186,0.0821917808219178,32.104000091552734,0.0549538953529106,30,0.6676583299209201,0.3845276700790799
2020-04-02,2020-04-24,1,-0.502111,1.038222,0.0602739726027397,30.29800033569336,0.0427328783005968,22,0.712439249331596,0.325782750668404
2020-04-03,2020-05-08,0,0.504599,0.971896,0.0958904109589041,32.000667572021484,-0.1269116289226747,35,0.7407783092961318,0.2311176907038682
2020-04-06,2020-05-08,1,-0.500298,0.915181,0.0876712328767123,34.41600036621094,0.0127497748747516,32,0.7559672351911081,0.1592137648088919
2020-04-07,2020-05-01,1,-0.500345,0.885002,0.0657534246575342,36.36333465576172,0.014699782732613,24,0.81862968035749,0.06637231964251
2020-04-08,2020-05-15,1,-0.500684,0.861463,0.1013698630136986,36.589332580566406,0.0020969072503069,37,0.7143664168857972,0.1470965831142028
2020-04-09,2020-05-01,0,0.501698,0.899227,0.0602739726027397,38.20000076293945,0.005012818550008,22,0.7553904160284761,0.1438365839715238
2020-04-13,2020-05-15,1,-0.504297,0.958138,0.0876712328767123,43.39666748046875,-0.0249349164022528,32,0.7258879855166884,0.2322500144833116
2020-04-14,2020-05-22,0,0.496457,0.992257,0.1041095890410958,47.32600021362305,-0.0560200256741856,38,0.7137256803975979,0.278531319602402
2020-04-15,2020-05-08,1,-0.49997,1.131088,0.0630136986301369,48.65533447265625,-0.0722714094245876,23,0.7140480757026292,0.4170399242973709
2020-04-16,2020-05-15,1,-0.499476,1.071195,0.0794520547945205,49.680667877197266,-0.0419866565428303,29,0.8077768022098839,0.263418197790116
2020-04-17,2020-05-15,1,-0.499545,1.025959,0.0767123287671232,50.259334564208984,0.0356160597954848,28,0.7677020935544994,0.2582569064455007
2020-04-20,2020-05-22,1,-0.49986,1.002535,0.0876712328767123,49.75733184814453,-0.0060769473418997,32,0.7787632390803253,0.2237717609196746
2020-04-21,2020-05-29,0,0.50119,0.971778,0.1041095890410958,45.78133392333984,0.0515850556723231,38,0.7354935249894144,0.2362844750105855
2020-04-22,2020-05-29,0,0.503495,0.953376,0.1013698630136986,48.807334899902344,-0.0180723254355314,37,0.7453005336524869,0.208075466347513
2020-04-23,2020-05-29,0,0.501556,0.938901,0.0986301369863013,47.04199981689453,0.008208173271,36,0.7482272529584311,0.1906737470415689
2020-04-24,2020-05-15,0,0.49993,0.972714,0.0575342465753424,48.34333419799805,0.0510537759246294,21,0.7246796295668738,0.2480343704331261
2020-04-27,2020-05-29,1,-0.502241,0.915477,0.0876712328767123,53.25,-0.0130938274828007,32,0.6607471627796486,0.2547298372203513
2020-04-28,2020-06-05,0,0.500644,0.802081,0.1041095890410958,51.27466583251953,0.0628934172702751,38,0.7549715217808037,0.0471094782191963
2020-04-29,2020-05-22,0,0.50085,0.885119,0.0630136986301369,53.367332458496094,-0.0162307612457085,23,0.7269255119741944,0.1581934880258055
2020-04-30,2020-05-22,0,0.502012,0.764635,0.0602739726027397,52.12533187866211,-0.0414858107009353,22,0.7391412684583596,0.0254937315416403
2020-05-01,2020-05-29,0,0.499017,0.822945,0.0767123287671232,46.75466537475586,0.0058893948058389,28,0.7117861916881473,0.1111588083118527
2020-05-04,2020-06-12,0,0.500205,0.764291,0.1068493150684931,50.74599838256836,0.0663521763056876,39,0.7199120291987644,0.0443789708012356
2020-05-05,2020-06-12,0,0.500372,0.731964,0.1041095890410958,51.2140007019043,0.0095431303533798,38,0.6586019591416538,0.0733620408583461
2020-05-06,2020-05-29,0,0.501133,0.724654,0.0630136986301369,52.172000885009766,0.0444406533109427,23,0.7317531937035864,-0.0070991937035863
2020-05-07,2020-06-05,0,0.501246,0.699334,0.0794520547945205,52.00266647338867,-0.0068105786727847,29,0.69859514408487,0.00073885591513
2020-05-08,2020-05-29,1,-0.500241,0.675851,0.0575342465753424,54.62799835205078,-0.0496471567513443,21,0.6434802666736061,0.0323707333263938
2020-05-11,2020-06-12,1,-0.499523,0.722994,0.0876712328767123,54.08599853515625,0.0310135828038413,32,0.6854382958063896,0.0375557041936104
2020-05-12,2020-06-19,1,-0.497973,0.70812,0.1041095890410958,53.96066665649414,-0.0062651056598105,38,0.6693878935524551,0.0387321064475448
2020-05-13,2020-06-19,0,0.502564,0.716279,0.1013698630136986,52.73066711425781,0.0422322934487157,37,0.6802296532603083,0.0360493467396917
2020-05-14,2020-06-05,1,-0.502041,0.69336,0.0602739726027397,53.55533218383789,-0.0172720969095316,22,0.6149311670140691,0.0784288329859308
2020-05-15,2020-06-19,1,-0.497276,0.659684,0.0958904109589041,53.27799987792969,-0.0364321344573501,35,0.6737372327209015,-0.0140532327209014
2020-05-18,2020-06-19,0,0.498886,0.662143,0.0876712328767123,54.242000579833984,-0.0067448127918216,32,0.671952061099767,-0.0098090610997669
2020-05-19,2020-06-26,1,-0.498569,0.641014,0.1041095890410958,53.867332458496094,-0.0319842161038587,38,0.6518156906277666,-0.0108016906277665
2020-05-20,2020-06-12,0,0.500421,0.618655,0.0630136986301369,54.37066650390625,-0.0399836609057943,23,0.5622849597503707,0.0563700402496292
2020-05-21,2020-06-26,1,-0.501014,0.644401,0.0986301369863013,55.17333221435547,0.0195725431569204,36,0.6658997874316173,-0.0214987874316172
2020-05-22,2020-06-12,0,0.498819,0.572611,0.0575342465753424,54.45866775512695,0.0287010652795615,21,0.567726080488432,0.0048849195115679
2020-05-26,2020-07-02,1,-0.499469,0.621863,0.1013698630136986,54.591331481933594,0.0041661953768667,37,0.6444719760999686,-0.0226089760999685
2020-05-27,2020-07-02,0,0.502202,0.622878,0.0986301369863013,54.68199920654297,-0.0425128380906911,36,0.5585337786130096,0.0643442213869904
2020-05-28,2020-07-02,0,0.498849,0.590922,0.0958904109589041,53.72066879272461,0.1277231872890236,35,0.6621648121452288,-0.0712428121452288
2020-05-29,2020-06-26,1,-0.502185,0.56074,0.0767123287671232,55.66666793823242,0.0496112461755786,28,0.6619076595123453,-0.1011676595123453
2020-06-01,2020-06-26,0,0.523573,0.63693,0.0684931506849315,59.87333297729492,0.006378469186125,25,0.6688476592376829,-0.0319176592376828
2020-06-02,2020-07-02,1,-0.49953,0.608293,0.0821917808219178,58.77066802978515,-0.0131356462854623,30,0.6421911697766474,-0.0338981697766473
2020-06-03,2020-07-02,1,-0.500458,0.589796,0.0794520547945205,58.86399841308594,-0.035093687551659,29,0.648540771402007,-0.058744771402007
2020-06-04,2020-07-10,1,-0.500753,0.597356,0.0986301369863013,57.62533187866211,0.0307427479795803,36,0.654226826869865,-0.056870826869865
2020-06-05,2020-07-10,0,0.500409,0.589122,0.0958904109589041,59.04399871826172,-0.0814972441958253,35,0.6596397405639761,-0.070517740563976
2020-06-08,2020-07-17,0,0.500747,0.656415,0.1068493150684931,63.327999114990234,-0.033740623277135,39,0.6874764776320426,-0.0310614776320425
2020-06-09,2020-07-17,1,-0.498659,0.632898,0.1041095890410958,62.711334228515625,-0.0370556294441732,38,0.6603052690264707,-0.0274072690264707
2020-06-10,2020-07-17,1,-0.498644,0.69713,0.1013698630136986,68.336669921875,-0.0188987275348986,37,0.6555848557601703,0.0415451442398296
2020-06-11,2020-07-10,0,0.49738,0.72759,0.0794520547945205,64.85600280761719,0.006293814959297,29,0.6696770689987053,0.0579129310012946
2020-06-12,2020-07-10,0,0.497021,0.718214,0.0767123287671232,62.35200119018555,-0.1192184348674673,28,0.7389757642289775,-0.0207617642289774
2020-06-15,2020-07-10,0,0.499346,0.738043,0.0684931506849315,66.05999755859375,-0.017387072543932,25,0.7521770265763907,-0.0141340265763907
2020-06-16,2020-07-24,1,-0.500883,0.734079,0.1041095890410958,65.47533416748047,-0.0320518190169313,38,0.7094201225848684,0.0246588774151316
2020-06-17,2020-07-17,1,-0.498088,0.679959,0.0821917808219178,66.11933135986328,-0.0017687488821671,30,0.7159576019352342,-0.0359986019352341
2020-06-18,2020-07-24,1,-0.500913,0.719564,0.0986301369863013,66.9306640625,0.0067344864746924,36,0.6905841140133068,0.0289798859866932
2020-06-19,2020-07-17,0,0.50159,0.62841,0.0767123287671232,66.72666931152344,-0.0316171144399728,28,0.7075749332129282,-0.0791649332129281
2020-06-22,2020-07-24,0,0.49981,0.680961,0.0876712328767123,66.28800201416016,-0.0297490749171091,32,0.6824246255418994,-0.0014636255418993
2020-06-23,2020-07-24,1,-0.498035,0.666303,0.084931506849315,66.78533172607422,-0.008886865672995,31,0.6840196384745549,-0.0177166384745549
2020-06-24,2020-07-24,1,-0.499982,0.691022,0.0821917808219178,64.0566635131836,-0.0066303495937614,30,0.6851285614529364,0.0058934385470635
2020-06-25,2020-07-31,0,0.499931,0.716547,0.0986301369863013,65.73200225830078,-0.0172506161383202,36,0.6588513856301871,0.0576956143698129
2020-06-26,2020-07-31,0,0.50048,0.737389,0.0958904109589041,63.982666015625,-0.0081779974012306,35,0.6519339475695692,0.0854550524304307
2020-06-29,2020-07-24,0,0.500947,0.781627,0.0684931506849315,67.29000091552734,0.0102845395622745,25,0.7038422792857668,0.0777847207142331
2020-06-30,2020-07-24,1,-0.502729,0.74184,0.0657534246575342,71.98733520507812,-0.0137788939291228,24,0.7097511973165799,0.0320888026834201
2020-07-01,2020-07-31,1,-0.505366,0.777488,0.0821917808219178,74.64199829101562,-0.0027633209998732,30,0.6630397150992925,0.1144482849007074
2020-07-02,2020-07-24,0,0.511622,0.713343,0.0602739726027397,80.57733154296875,0.0012035741082393,22,0.5041717841324483,0.2091712158675516
2020-07-06,2020-08-14,0,0.501157,0.894027,0.1068493150684931,91.43866729736328,-0.0081066733488894,39,0.6110732659736379,0.2829537340263621
2020-07-07,2020-08-14,1,-0.49817,0.914632,0.1041095890410958,92.65733337402344,0.0003353450129373,38,0.6108604945716597,0.3037715054283403
2020-07-08,2020-08-14,1,-0.497345,0.894871,0.1013698630136986,91.05867004394533,0.007489788045097,37,0.6052068776788762,0.2896641223211238
2020-07-09,2020-08-07,0,0.50005,0.951824,0.0794520547945205,92.9520034790039,-0.0048111864344248,29,0.4950146207197806,0.4568093792802194
2020-07-10,2020-07-31,1,-0.500385,1.101122,0.0575342465753424,102.97666931152344,0.0175921953475488,21,0.4452188806831043,0.6559031193168956
2020-07-13,2020-08-14,0,0.500266,1.252331,0.0876712328767123,99.8040008544922,-0.0216774013775571,32,0.6212357135886232,0.6310952864113769
2020-07-14,2020-08-14,1,-0.500506,1.270898,0.084931506849315,101.12000274658205,-0.0271608419720203,31,0.4520948666634272,0.8188031333365728
2020-07-15,2020-08-21,0,0.501041,1.245237,0.1013698630136986,103.06732940673828,-0.0022582628204918,37,0.5949444755295644,0.6502925244704355
2020-07-16,2020-08-07,1,-0.500442,1.243898,0.0602739726027397,100.04266357421876,-0.0168445123601459,22,0.2208486413622928,1.0230493586377072
2020-07-17,2020-08-07,0,0.500228,1.11514,0.0575342465753424,100.05599975585938,-0.0125346431838076,21,0.2092941583099106,0.9058458416900894
2020-07-20,2020-08-14,0,0.499832,1.153386,0.0684931506849315,109.53333282470705,0.0393697612985842,25,0.2594434885028056,0.8939425114971944
2020-07-21,2020-08-14,0,0.500722,1.099911,0.0657534246575342,104.55733489990234,-0.0032970919669145,24,0.2486443439544106,0.8512666560455894
2020-07-22,2020-08-28,0,0.499602,1.021334,0.1013698630136986,106.15533447265624,-0.0015335851645735,37,0.4398576013867887,0.5814763986132112
2020-07-23,2020-08-14,1,-0.499967,0.779058,0.0602739726027397,100.87133026123048,-0.0151170583193697,22,0.2267754623003301,0.55228253769967
2020-07-24,2020-08-14,1,-0.499076,0.756935,0.0575342465753424,94.46666717529295,-0.0020033418287222,21,0.2316893633479623,0.5252456366520377
2020-07-27,2020-08-21,1,-0.500084,0.753144,0.0684931506849315,102.63999938964844,-0.0090991394444432,25,0.2275285842038197,0.5256154157961803
2020-07-28,2020-09-04,1,-0.499227,0.750945,0.1041095890410958,98.43267059326172,0.024935356375548,38,0.4388606035960717,0.3120843964039282
2020-07-29,2020-08-21,0,0.499775,0.658336,0.0630136986301369,99.94066619873048,-0.0013123695533123,23,0.236336656023779,0.4219993439762209
2020-07-30,2020-08-28,0,0.500418,0.680644,0.0794520547945205,99.16600036621094,-0.0012609548743898,29,0.2431093818363663,0.4375346181636337
2020-07-31,2020-08-21,1,-0.500157,0.684964,0.0575342465753424,95.38400268554688,-0.0260359426884876,21,0.2536763013911703,0.4312876986088296
2020-08-03,2020-09-11,1,-0.500095,0.70544,0.1068493150684931,99.0,-0.0016098361025146,39,0.3777399548720016,0.3277000451279983
2020-08-04,2020-09-04,0,0.500171,0.672796,0.084931506849315,99.13333129882812,0.0023184737320935,31,0.2310833503084741,0.4417126496915258
2020-08-05,2020-09-11,0,0.49891,0.666501,0.1013698630136986,99.00133514404295,0.0022179812627513,37,0.2387033093279022,0.4277976906720978
2020-08-06,2020-09-11,1,-0.499381,0.642805,0.0986301369863013,99.30533599853516,-0.006559274920001,36,0.2288510941391728,0.4139539058608271
2020-08-07,2020-09-04,1,-0.499996,0.627811,0.0767123287671232,96.84733581542967,-0.026324794631828,28,0.2329874653817925,0.3948235346182075
2020-08-10,2020-09-11,0,0.500535,0.656728,0.0876712328767123,94.5713348388672,-0.0152294528326276,32,0.22694584849092,0.4297821515090799
2020-08-11,2020-09-11,1,-0.500913,0.653273,0.084931506849315,91.6259994506836,0.014217568331421,31,0.2329263906338573,0.4203466093661426
2020-08-12,2020-09-11,0,0.498776,0.725738,0.0821917808219178,103.65066528320312,-0.0038177489873267,30,0.2314571477128599,0.4942808522871401
2020-08-13,2020-09-04,0,0.500527,0.716558,0.0602739726027397,108.06666564941406,-0.0030958501857262,22,0.2360494246284085,0.4805085753715915
2020-08-14,2020-09-18,0,0.500317,0.700755,0.0958904109589041,110.04733276367188,-0.037565033208488,35,0.2376390947981048,0.4631159052018951
2020-08-17,2020-09-18,1,-0.502155,0.741007,0.0876712328767123,122.3759994506836,-0.0100315716291427,32,0.2440872620791535,0.4969197379208464
2020-08-18,2020-09-25,0,0.496495,0.770271,0.1041095890410958,125.80599975585938,0.0227832670483937,38,0.2413446251648861,0.5289263748351138
2020-08-19,2020-09-18,0,0.496215,0.69431,0.0821917808219178,125.23533630371094,-0.0343725925857183,30,0.2754686159056185,0.4188413840943815
2020-08-20,2020-09-18,0,0.494495,0.724013,0.0794520547945205,133.45533752441406,0.0302712351694671,29,0.2919324967427864,0.4320805032572136
2020-08-21,2020-09-25,1,-0.500042,0.804923,0.0958904109589041,136.6653289794922,0.0441875447128667,35,0.3027554958906029,0.5021675041093971
2020-08-24,2020-09-25,0,0.500693,0.850055,0.0876712328767123,134.27999877929688,0.007058409103322,32,0.3163687865835373,0.5336862134164626
2020-08-25,2020-09-18,0,0.499733,0.782833,0.0657534246575342,134.8893280029297,-0.020181504916966,24,0.3172190244822684,0.4656139755177315
2020-08-26,2020-09-18,1,-0.500402,0.777037,0.0630136986301369,143.54466247558594,0.0030610372451574,23,0.3219822981286322,0.4550547018713677
2020-08-27,2020-09-25,0,0.495212,0.932177,0.0794520547945205,149.25,0.0052958920093246,29,0.3138772311050468,0.6182997688949532
2020-08-28,2020-09-25,0,0.498878,0.989022,0.0767123287671232,147.55999755859375,-0.020752939609056,28,0.2994597148101321,0.6895622851898678
2020-08-31,2020-09-25,1,-0.499693,1.125714,0.0684931506849315,166.10667419433594,0.0219711303460895,25,0.32344749761474,0.80226650238526
2020-09-01,2020-09-25,0,0.501755,1.289093,0.0657534246575342,158.35000610351562,-0.0052050725681567,24,0.3185146090762937,0.9705783909237063
2020-09-02,2020-10-09,1,-0.499533,1.265185,0.1013698630136986,149.1233367919922,-0.0016611683273519,37,0.3003352621789299,0.96484973782107
2020-09-03,2020-10-09,0,0.499003,1.247864,0.0986301369863013,135.6666717529297,-9.862134908643542e-05,36,0.29705165993464,0.95081234006536
2020-09-04,2020-10-02,1,-0.499988,1.268589,0.0767123287671232,139.44000244140625,-0.0321747259471117,28,0.3074479926475544,0.9611410073524456
2020-09-08,2020-10-16,1,-0.499285,1.160362,0.1041095890410958,110.06999969482422,-0.0144372086643828,38,0.3010272856634838,0.859334714336516
2020-09-09,2020-10-16,0,0.500217,1.089784,0.1013698630136986,122.09333038330078,-0.0458727584618294,37,0.3225228554643763,0.7672611445356238
2020-09-10,2020-10-16,0,0.500202,1.022778,0.0986301369863013,123.77999877929688,-0.0034062276545409,36,0.3058389443437982,0.7169390556562018
2020-09-11,2020-10-16,0,0.500511,1.004578,0.0958904109589041,124.23999786376952,0.0197180780313795,35,0.3154343928416149,0.689143607158385
2020-09-14,2020-10-09,1,-0.499314,1.124325,0.0684931506849315,139.8733367919922,-0.0218916887137868,25,0.3519190262792502,0.7724059737207498
2020-09-15,2020-10-23,1,-0.500081,1.202003,0.1041095890410958,149.9199981689453,0.0090976835849316,38,0.3093074622281772,0.8926955377718226
2020-09-16,2020-10-09,1,-0.500192,1.272787,0.0630136986301369,147.25332641601562,0.0092446078606858,23,0.3656235950062758,0.907163404993724
2020-09-17,2020-10-16,0,0.499987,1.24781,0.0794520547945205,141.14332580566406,0.0079192948526114,29,0.3390795004116873,0.9087304995883128
2020-09-18,2020-10-16,1,-0.49819,1.277393,0.0767123287671232,147.38333129882812,-0.0218571657059638,28,0.3407965302087972,0.9365964697912028
2020-09-21,2020-10-23,0,0.502255,1.248415,0.0876712328767123,149.79666137695312,-0.0030996731036581,32,0.3264277293846377,0.9219872706153625
2020-09-22,2020-10-30,0,0.499613,1.15532,0.1041095890410958,141.41000366210938,0.0098547151659816,38,0.3074356537094842,0.8478843462905157
2020-09-23,2020-10-16,0,0.501516,0.958135,0.0630136986301369,126.7866668701172,0.0042638736295263,23,0.3092158181163109,0.648919181883689
2020-09-24,2020-10-30,1,-0.500099,1.000546,0.0986301369863013,129.26333618164062,0.0229373231117114,36,0.318197749931954,0.6823482500680459
2020-09-25,2020-10-30,0,0.500957,0.953585,0.0958904109589041,135.77999877929688,0.0253439896778927,35,0.331015126837399,0.622569873162601
2020-09-28,2020-11-06,0,0.500928,0.925355,0.1068493150684931,140.39999389648438,-0.0428322791705446,39,0.33063612638458,0.59471887361542
2020-09-29,2020-10-23,1,-0.500272,0.891857,0.0657534246575342,139.69000244140625,-0.006321812249024,24,0.3107261120066028,0.5811308879933972
2020-09-30,2020-10-23,0,0.498809,0.882707,0.0630136986301369,143.00332641601562,-0.0125785940312832,23,0.3166732936936158,0.5660337063063843
2020-10-01,2020-10-23,1,-0.503952,0.894162,0.0602739726027397,149.3866729736328,0.0228957472060253,22,0.3198326939544029,0.5743293060455971
2020-10-02,2020-10-23,0,0.499704,0.901196,0.0575342465753424,138.3633270263672,0.028870583198134,21,0.346453227981015,0.554742772018985
2020-10-05,2020-11-13,1,-0.49907,0.857587,0.1068493150684931,141.89332580566406,-0.0014445931240383,39,0.3390885547092564,0.5184984452907435
2020-10-06,2020-11-13,0,0.500387,0.854942,0.1041095890410958,137.9933319091797,0.0026222581937175,38,0.3413933777830051,0.5135486222169949
2020-10-07,2020-11-13,1,-0.500798,0.816028,0.1013698630136986,141.76666259765625,0.0015582931945795,37,0.3319274390840096,0.4841005609159903
2020-10-08,2020-11-06,1,-0.49919,0.827393,0.0794520547945205,141.97332763671875,0.01162499106481,29,0.3098286782995825,0.5175643217004176
2020-10-09,2020-11-13,0,0.504212,0.772939,0.0958904109589041,144.6666717529297,-0.0247699419617463,35,0.3193279545337061,0.4536110454662939
2020-10-12,2020-11-20,0,0.503256,0.755502,0.1068493150684931,147.43333435058594,0.0117632283057361,39,0.3310249254273913,0.4244770745726086
2020-10-13,2020-11-20,1,-0.498147,0.764984,0.1041095890410958,148.88333129882812,-0.0347987419647639,38,0.3304324552293949,0.4345515447706051
2020-10-14,2020-11-13,0,0.497231,0.81828,0.0821917808219178,153.76666259765625,-0.051343820984032,30,0.3462602721004618,0.4720197278995382
2020-10-15,2020-11-13,1,-0.497258,0.808106,0.0794520547945205,149.6266632080078,-0.0046282567023235,29,0.3520416072141144,0.4560643927858855
2020-10-16,2020-11-13,1,-0.498714,0.788292,0.0767123287671232,146.55667114257812,0.0039867370732276,28,0.347155386273731,0.4411366137262689
2020-10-19,2020-11-13,1,-0.500114,0.781692,0.0684931506849315,143.61000061035156,-0.0108234577908501,25,0.3275868140232821,0.4541051859767179
2020-10-20,2020-11-27,0,0.498076,0.748359,0.1041095890410958,140.64666748046875,-0.0192069740346884,38,0.321590543175217,0.4267684568247829
2020-10-21,2020-11-27,0,0.497105,0.729548,0.1013698630136986,140.8800048828125,-0.009151155788619,37,0.3223590086539266,0.4071889913460734
2020-10-22,2020-11-27,0,0.495863,0.624131,0.0986301369863013,141.92999267578125,0.0301242971606701,36,0.3322742112892786,0.2918567887107213
2020-10-23,2020-11-27,1,-0.501487,0.582309,0.0958904109589041,140.2100067138672,-0.0127081304169302,35,0.3376927416000104,0.2446162583999895
2020-10-26,2020-11-27,0,0.49978,0.619009,0.0876712328767123,140.0933380126953,0.000377089120382,32,0.3198752510017164,0.2991337489982836
2020-10-27,2020-11-20,1,-0.503326,0.59396,0.0657534246575342,141.55999755859375,-0.0187614008396285,24,0.3474064428908062,0.2465535571091938
2020-10-28,2020-11-27,0,0.500302,0.620971,0.0821917808219178,135.33999633789062,0.0080009034076535,30,0.3207171217316783,0.3002538782683217
2020-10-29,2020-11-20,1,-0.497771,0.600159,0.0602739726027397,136.94332885742188,0.0025481655598922,22,0.3117461599744432,0.2884128400255567
2020-10-30,2020-12-04,1,-0.496801,0.633193,0.0958904109589041,129.34666442871094,-0.0100982720858646,35,0.3052243665902946,0.3279686334097054
2020-11-02,2020-12-11,1,-0.497827,0.676834,0.1068493150684931,133.50332641601562,-0.0447386063255491,39,0.3318318338370982,0.3450021661629018
2020-11-03,2020-12-11,0,0.502822,0.649963,0.1041095890410958,141.3000030517578,0.0548203115462407,38,0.3511804502407665,0.2987825497592334
2020-11-04,2020-11-27,1,-0.501101,0.563617,0.0630136986301369,140.32666015625,0.0305632874758615,23,0.3795557632067646,0.1840612367932354
2020-11-05,2020-12-11,1,-0.500221,0.582593,0.0986301369863013,146.02999877929688,0.0021135004691111,36,0.3605465945229263,0.2220464054770736
2020-11-06,2020-12-04,0,0.498511,0.535631,0.0767123287671232,143.31666564941406,0.0089645848905805,28,0.3671934146851089,0.168437585314891
2020-11-09,2020-12-11,0,0.499542,0.573011,0.0876712328767123,140.4199981689453,-0.0187529002060652,32,0.3736233246815319,0.1993876753184681
2020-11-10,2020-12-04,0,0.498677,0.569772,0.0657534246575342,136.7866668701172,-0.0235992907423173,24,0.3815086762189815,0.1882633237810184
2020-11-11,2020-12-04,0,0.503129,0.526247,0.0630136986301369,139.0433349609375,0.0028898399510817,23,0.3809955153187143,0.1452514846812856
2020-11-12,2020-12-04,1,-0.497616,0.53281,0.0602739726027397,137.25332641601562,-0.0430616220297029,22,0.3942378401869806,0.1385721598130194
2020-11-13,2020-12-18,1,-0.500009,0.571651,0.0958904109589041,136.1666717529297,0.0101058092395204,35,0.370719087457206,0.2009319125427939
2020-11-16,2020-12-24,1,-0.500423,0.565651,0.1041095890410958,136.02999877929688,-0.0405536014084752,38,0.3824162731661377,0.1832347268338623
2020-11-17,2020-12-18,0,0.499143,0.656132,0.084931506849315,147.20333862304688,0.0252525627957659,31,0.3812429604314895,0.2748890395685105
2020-11-18,2020-12-24,0,0.500092,0.739662,0.0986301369863013,162.2133331298828,-0.0018013224952046,36,0.3720154364758526,0.3676465635241474
2020-11-19,2020-12-18,0,0.50279,0.767324,0.0794520547945205,166.42333984375,0.0221341457800603,29,0.3942986192138941,0.3730253807861059
2020-11-20,2020-12-18,0,0.498001,0.720084,0.0767123287671232,163.20333862304688,-0.0310848537344709,28,0.3959011651902649,0.324182834809735
2020-11-23,2020-12-24,1,-0.502988,0.749472,0.084931506849315,173.9499969482422,0.0313391862853907,31,0.4022548234991019,0.3472171765008981
2020-11-24,2020-12-24,0,0.498696,0.781988,0.0821917808219178,185.1266632080078,0.0452570365950211,30,0.420833248969046,0.361154751030954
2020-11-25,2020-12-31,0,0.499952,0.756533,0.0986301369863013,191.3333282470703,0.0190016724857144,36,0.4051927439275145,0.3513402560724855
2020-11-27,2020-12-24,0,0.505335,0.863681,0.073972602739726,195.2533264160156,0.0666139869184462,27,0.4589529408816827,0.4047280591183173
2020-11-30,2021-01-08,0,0.499568,0.94776,0.1068493150684931,189.1999969482422,-0.013219694470214,39,0.4276425650813936,0.5201174349186064
2020-12-01,2021-01-08,1,-0.500325,0.896774,0.1041095890410958,194.9199981689453,0.0110906126333932,38,0.4343243294967115,0.4624496705032884
2020-12-02,2020-12-31,0,0.49969,0.85677,0.0794520547945205,189.6066741943359,0.0039567768073256,29,0.4440250801094124,0.4127449198905876
2020-12-03,2020-12-24,1,-0.500208,0.82857,0.0575342465753424,197.7933349609375,0.0166363609294219,21,0.4393926159329128,0.3891773840670872
2020-12-04,2020-12-24,0,0.501845,0.842432,0.0547945205479452,199.67999267578125,0.0352030527898711,20,0.4542153293728651,0.3882166706271348
2020-12-07,2020-12-31,1,-0.505347,0.881304,0.0657534246575342,213.9199981689453,-0.0468046129099382,24,0.4833748403733789,0.397929159626621
2020-12-08,2021-01-15,1,-0.499839,0.932738,0.1041095890410958,216.6266632080078,0.0253768371313458,38,0.4290734419226338,0.5036645580773661
2020-12-09,2020-12-31,0,0.49882,1.158194,0.0602739726027397,201.4933319091797,0.0147807940251622,22,0.474580217044683,0.6836137829553168
2020-12-10,2020-12-31,0,0.497449,1.089753,0.0575342465753424,209.02333068847656,0.0463858598542307,21,0.4850736585204394,0.6046793414795606
2020-12-11,2020-12-31,0,0.497246,1.055355,0.0547945205479452,203.3300018310547,-0.0119925164551235,20,0.4643745165442304,0.5909804834557697
2020-12-14,2021-01-22,1,-0.498069,0.863225,0.1068493150684931,213.27667236328125,-0.0134017028755308,39,0.4405050910948426,0.4227199089051573
2020-12-15,2021-01-08,0,0.49806,0.870784,0.0657534246575342,211.0833282470703,0.0333817179509162,24,0.4706060963939035,0.4001779036060965
2020-12-16,2021-01-15,0,0.499406,0.8078,0.0821917808219178,207.58999633789065,-0.0343548492460431,30,0.4578542885634617,0.3499457114365382
2020-12-17,2021-01-08,1,-0.498334,0.856456,0.0602739726027397,218.63333129882812,-0.0060824814151697,22,0.452295865494502,0.404160134505498
2020-12-18,2021-01-22,0,0.500598,0.652793,0.0958904109589041,231.6666717529297,0.0345879092544492,35,0.4739258301795987,0.1788671698204012
2020-12-21,2021-01-29,0,0.50224,0.736107,0.1068493150684931,216.6199951171875,-0.0012579114127894,39,0.4529807188832825,0.2831262811167174
2020-12-22,2021-01-15,0,0.497546,0.649346,0.0657534246575342,213.44667053222656,-0.00900030667751,24,0.4431167169658806,0.2062292830341193
2020-12-23,2021-01-29,1,-0.500771,0.642877,0.1013698630136986,215.32666015625,0.040271799078941,37,0.4694968510023289,0.1733801489976711
2020-12-24,2021-01-29,1,-0.499109,0.638783,0.0986301369863013,220.58999633789065,-0.0824615371588125,36,0.4965184858853654,0.1422645141146346
2020-12-28,2021-01-29,1,-0.49732,0.642073,0.0876712328767123,221.22999572753903,-0.0362040640829157,32,0.5244636814380785,0.1176093185619214
2020-12-29,2021-02-05,0,0.502305,0.660587,0.1041095890410958,221.9966735839844,0.0099646382458834,38,0.494267888891636,0.166319111108364
2020-12-30,2021-02-05,1,-0.498559,0.669298,0.1013698630136986,231.5933380126953,-0.0189410760070016,37,0.4988357882479488,0.1704622117520511
2020-12-31,2021-01-22,1,-0.496983,0.595156,0.0602739726027397,235.22332763671875,0.0303122370574846,22,0.5117575181605728,0.0833984818394272
2021-01-04,2021-02-12,0,0.5026,0.734927,0.1068493150684931,243.2566680908203,-0.0008244361718844,39,0.4909460728612477,0.2439809271387522
